 1.98280000e-07  5.50588235e-01  1.98280000e-07  5.49312884e-01  1.98280000e-07  5.50588235e-01 
 1.99280000e-07  5.78823529e-01  1.99280000e-07  5.71103149e-01  1.99280000e-07  5.69411765e-01 
 2.00280000e-07  6.11764706e-01  2.00280000e-07  5.93162633e-01  2.00280000e-07  5.92941176e-01 
 2.01280000e-07  6.40000000e-01  2.01280000e-07  6.15384688e-01  2.01280000e-07  6.16470588e-01 
 2.02280000e-07  6.68235294e-01  2.02280000e-07  6.37400991e-01  2.02280000e-07  6.35294118e-01 
 2.03280000e-07  6.96470588e-01  2.03280000e-07  6.59165708e-01  2.03280000e-07  6.58823529e-01 
 2.04280000e-07  7.29411765e-01  2.04280000e-07  6.80919920e-01  2.04280000e-07  6.82352941e-01 
 2.05280000e-07  7.57647059e-01  2.05280000e-07  7.02604712e-01  2.05280000e-07  7.01176471e-01 
 2.06280000e-07  7.81176471e-01  2.06280000e-07  7.23617891e-01  2.06280000e-07  7.24705882e-01 
 2.07280000e-07  8.09411765e-01  2.07280000e-07  7.43984147e-01  2.07280000e-07  7.43529412e-01 
 2.08280000e-07  8.37647059e-01  2.08280000e-07  7.64008413e-01  2.08280000e-07  7.62352941e-01 
 2.09280000e-07  8.61176471e-01  2.09280000e-07  7.83412755e-01  2.09280000e-07  7.81176471e-01 
 2.10280000e-07  8.84705882e-01  2.10280000e-07  8.01955623e-01  2.10280000e-07  8.00000000e-01 
 2.11280000e-07  9.08235294e-01  2.11280000e-07  8.19705547e-01  2.11280000e-07  8.18823529e-01 
 2.12280000e-07  9.31764706e-01  2.12280000e-07  8.36729438e-01  2.12280000e-07  8.37647059e-01 
 2.13280000e-07  9.50588235e-01  2.13280000e-07  8.52815312e-01  2.13280000e-07  8.51764706e-01 
 2.14280000e-07  9.69411765e-01  2.14280000e-07  8.67780852e-01  2.14280000e-07  8.65882353e-01 
 2.15280000e-07  9.88235294e-01  2.15280000e-07  8.81747463e-01  2.15280000e-07  8.80000000e-01 
 2.16280000e-07  1.00235294e+00  2.16280000e-07  8.94552220e-01  2.16280000e-07  8.94117647e-01 
 2.17280000e-07  1.01647059e+00  2.17280000e-07  9.06056711e-01  2.17280000e-07  9.08235294e-01 
 2.18280000e-07  1.03058824e+00  2.18280000e-07  9.16421401e-01  2.18280000e-07  9.17647059e-01 
 2.19280000e-07  1.04470588e+00  2.19280000e-07  9.25794644e-01  2.19280000e-07  9.27058824e-01 
